repo,issue_number,event_id,event_type,event_created_at,actor_login,label_name,assignee_login
pytorch/pytorch,175720,23057500584,labeled,2026-02-25T06:36:42Z,github-actions[bot],bot-triaged,
pytorch/pytorch,175720,23057500609,labeled,2026-02-25T06:36:42Z,pytorch-bot[bot],oncall: export,
pytorch/pytorch,175720,23148789742,closed,2026-02-27T22:32:32Z,github-actions[bot],,
pytorch/pytorch,175719,23057428841,labeled,2026-02-25T06:33:12Z,etaf,triaged,
pytorch/pytorch,175719,23057428925,labeled,2026-02-25T06:33:12Z,etaf,module: xpu,
pytorch/pytorch,175719,23057429544,labeled,2026-02-25T06:33:13Z,pytorch-bot[bot],skipped,
pytorch/pytorch,175719,23057485603,labeled,2026-02-25T06:35:53Z,github-actions[bot],module: tests,
pytorch/pytorch,175719,23057485614,labeled,2026-02-25T06:35:53Z,github-actions[bot],oncall: pt2,
pytorch/pytorch,175719,23057485632,labeled,2026-02-25T06:35:53Z,github-actions[bot],module: inductor,
pytorch/pytorch,175719,23057485645,labeled,2026-02-25T06:35:53Z,github-actions[bot],module: flex attention,
pytorch/pytorch,175719,23057486391,labeled,2026-02-25T06:35:56Z,github-actions[bot],bot-triaged,
pytorch/pytorch,175719,23148791565,closed,2026-02-27T22:32:37Z,github-actions[bot],,
pytorch/pytorch,175718,23057413548,labeled,2026-02-25T06:32:28Z,etaf,triaged,
pytorch/pytorch,175718,23057413597,labeled,2026-02-25T06:32:28Z,etaf,module: xpu,
pytorch/pytorch,175718,23057413958,labeled,2026-02-25T06:32:29Z,pytorch-bot[bot],skipped,
pytorch/pytorch,175718,23057463263,labeled,2026-02-25T06:34:44Z,github-actions[bot],module: tests,
pytorch/pytorch,175718,23057463931,labeled,2026-02-25T06:34:46Z,github-actions[bot],bot-triaged,
pytorch/pytorch,175718,23148791115,closed,2026-02-27T22:32:35Z,github-actions[bot],,
pytorch/pytorch,175718,23181267016,reopened,2026-03-02T05:09:13Z,etaf,,
pytorch/pytorch,175718,23346162135,closed,2026-03-06T22:21:13Z,github-actions[bot],,
pytorch/pytorch,175717,23057400387,labeled,2026-02-25T06:31:52Z,etaf,triaged,
pytorch/pytorch,175717,23057400459,labeled,2026-02-25T06:31:52Z,etaf,module: xpu,
pytorch/pytorch,175717,23057400953,labeled,2026-02-25T06:31:53Z,pytorch-bot[bot],skipped,
pytorch/pytorch,175717,23057437861,labeled,2026-02-25T06:33:32Z,github-actions[bot],module: tests,
pytorch/pytorch,175717,23057438686,labeled,2026-02-25T06:33:35Z,github-actions[bot],bot-triaged,
pytorch/pytorch,175717,23148790323,closed,2026-02-27T22:32:34Z,github-actions[bot],,
pytorch/pytorch,175717,23181270637,reopened,2026-03-02T05:09:25Z,etaf,,
pytorch/pytorch,175717,23346161866,closed,2026-03-06T22:21:12Z,github-actions[bot],,
pytorch/pytorch,175690,23051156247,assigned,2026-02-25T00:00:09Z,Lucaskabela,,Lucaskabela
pytorch/pytorch,175690,23051187644,labeled,2026-02-25T00:02:08Z,github-actions[bot],oncall: distributed,
pytorch/pytorch,175690,23051187658,labeled,2026-02-25T00:02:08Z,github-actions[bot],oncall: pt2,
pytorch/pytorch,175690,23051188274,labeled,2026-02-25T00:02:10Z,github-actions[bot],bot-triaged,
pytorch/pytorch,175690,23082095666,closed,2026-02-25T21:07:54Z,Lucaskabela,,
pytorch/pytorch,175666,23049402171,labeled,2026-02-24T22:15:32Z,github-actions[bot],triage review,
pytorch/pytorch,175666,23049402183,labeled,2026-02-24T22:15:32Z,github-actions[bot],module: cuda,
pytorch/pytorch,175666,23049402200,labeled,2026-02-24T22:15:32Z,github-actions[bot],module: memory usage,
pytorch/pytorch,175666,23049402219,labeled,2026-02-24T22:15:32Z,github-actions[bot],module: regression,
pytorch/pytorch,175666,23049402246,labeled,2026-02-24T22:15:32Z,github-actions[bot],module: vllm,
pytorch/pytorch,175666,23049403545,labeled,2026-02-24T22:15:36Z,github-actions[bot],bot-triaged,
pytorch/pytorch,175666,23147499683,closed,2026-02-27T21:34:40Z,atalman,,
pytorch/pytorch,175615,23022690647,labeled,2026-02-24T05:52:48Z,Shawn0v0,oncall: pt2,
pytorch/pytorch,175615,23203759568,labeled,2026-03-02T19:40:46Z,azahed98,triaged,
pytorch/pytorch,175615,23203759598,labeled,2026-03-02T19:40:46Z,azahed98,module: dynamo,
pytorch/pytorch,175615,23203764074,closed,2026-03-02T19:40:56Z,azahed98,,
pytorch/pytorch,175576,23015087081,labeled,2026-02-23T22:20:36Z,github-actions[bot],triage review,
pytorch/pytorch,175576,23015087098,labeled,2026-02-23T22:20:36Z,github-actions[bot],module: mps,
pytorch/pytorch,175576,23015088233,labeled,2026-02-23T22:20:38Z,github-actions[bot],bot-triaged,
pytorch/pytorch,175576,23015279227,labeled,2026-02-23T22:29:43Z,malfet,needs reproduction,
pytorch/pytorch,175576,23015279239,labeled,2026-02-23T22:29:43Z,malfet,bot-mislabeled,
pytorch/pytorch,175576,23015293127,unlabeled,2026-02-23T22:30:23Z,malfet,needs reproduction,
pytorch/pytorch,175576,23015293152,labeled,2026-02-23T22:30:23Z,malfet,high priority,
pytorch/pytorch,175576,23015293175,labeled,2026-02-23T22:30:23Z,malfet,module: correctness (silent),
pytorch/pytorch,175576,23044122851,closed,2026-02-24T18:24:04Z,pytorchmergebot,,
pytorch/pytorch,175546,23008024286,labeled,2026-02-23T17:17:09Z,github-actions[bot],module: cuda,
pytorch/pytorch,175546,23008024307,labeled,2026-02-23T17:17:09Z,github-actions[bot],triaged,
pytorch/pytorch,175546,23008024323,labeled,2026-02-23T17:17:09Z,github-actions[bot],oncall: pt2,
pytorch/pytorch,175546,23008024336,labeled,2026-02-23T17:17:10Z,github-actions[bot],module: dynamic shapes,
pytorch/pytorch,175546,23008024356,labeled,2026-02-23T17:17:10Z,github-actions[bot],module: inductor,
pytorch/pytorch,175546,23008025736,labeled,2026-02-23T17:17:13Z,github-actions[bot],bot-triaged,
pytorch/pytorch,175546,23162653031,closed,2026-02-28T23:53:32Z,pytorchmergebot,,
pytorch/pytorch,175545,23007908996,labeled,2026-02-23T17:12:36Z,github-actions[bot],module: nn,
pytorch/pytorch,175545,23007909015,labeled,2026-02-23T17:12:36Z,github-actions[bot],triaged,
pytorch/pytorch,175545,23007910582,labeled,2026-02-23T17:12:39Z,github-actions[bot],bot-triaged,
pytorch/pytorch,175545,23075823528,closed,2026-02-25T17:28:04Z,mseeger,,
pytorch/pytorch,175539,23004978047,labeled,2026-02-23T15:28:58Z,github-actions[bot],module: onnx,
pytorch/pytorch,175539,23004978069,labeled,2026-02-23T15:28:58Z,github-actions[bot],feature,
pytorch/pytorch,175539,23004978092,labeled,2026-02-23T15:28:58Z,github-actions[bot],triaged,
pytorch/pytorch,175539,23004980471,labeled,2026-02-23T15:29:02Z,github-actions[bot],bot-triaged,
pytorch/pytorch,175539,23245555200,closed,2026-03-04T02:07:23Z,caffeinism,,
pytorch/pytorch,175475,22965054875,labeled,2026-02-21T05:07:50Z,etaf,triaged,
pytorch/pytorch,175475,22965054901,labeled,2026-02-21T05:07:50Z,etaf,module: xpu,
pytorch/pytorch,175475,22965055094,labeled,2026-02-21T05:07:51Z,pytorch-bot[bot],skipped,
pytorch/pytorch,175475,22965065230,labeled,2026-02-21T05:09:19Z,github-actions[bot],oncall: pt2,
pytorch/pytorch,175475,22965065558,labeled,2026-02-21T05:09:22Z,github-actions[bot],bot-triaged,
pytorch/pytorch,175475,23148789395,closed,2026-02-27T22:32:31Z,github-actions[bot],,
pytorch/pytorch,175475,23181273410,reopened,2026-03-02T05:09:37Z,etaf,,
pytorch/pytorch,175475,23182687502,closed,2026-03-02T06:35:22Z,pytorchmergebot,,
pytorch/pytorch,175437,22957919365,labeled,2026-02-20T19:34:56Z,github-actions[bot],triage review,
pytorch/pytorch,175437,22957920558,labeled,2026-02-20T19:34:59Z,github-actions[bot],bot-triaged,
pytorch/pytorch,175437,23003196591,closed,2026-02-23T14:32:02Z,atalman,,
pytorch/pytorch,175435,22957766573,labeled,2026-02-20T19:27:23Z,atalman,vllm-compile,
pytorch/pytorch,175435,22957767505,labeled,2026-02-20T19:27:26Z,pytorch-bot[bot],module: vllm,
pytorch/pytorch,175435,22957767521,labeled,2026-02-20T19:27:26Z,pytorch-bot[bot],oncall: pt2,
pytorch/pytorch,175435,23202654510,labeled,2026-03-02T18:54:48Z,azahed98,triaged,
pytorch/pytorch,175435,23202711812,unlabeled,2026-03-02T18:57:16Z,zou3519,oncall: pt2,
pytorch/pytorch,175435,23202711820,unlabeled,2026-03-02T18:57:16Z,zou3519,vllm-compile,
pytorch/pytorch,175435,23263996936,closed,2026-03-04T15:11:33Z,zhxchen17,,
pytorch/pytorch,175435,23348815859,reopened,2026-03-07T01:00:06Z,huydhn,,
pytorch/pytorch,175435,23561018722,closed,2026-03-13T21:55:01Z,huydhn,,
pytorch/pytorch,175402,22943310182,labeled,2026-02-20T09:41:40Z,github-actions[bot],bot-triaged,
pytorch/pytorch,175402,22943310671,closed,2026-02-20T09:41:41Z,github-actions[bot],,
pytorch/pytorch,175302,22901533555,labeled,2026-02-19T02:07:37Z,github-actions[bot],triage review,
pytorch/pytorch,175302,22901533564,labeled,2026-02-19T02:07:37Z,github-actions[bot],module: cpu,
pytorch/pytorch,175302,22901534035,labeled,2026-02-19T02:07:40Z,github-actions[bot],bot-triaged,
pytorch/pytorch,175302,22903963548,labeled,2026-02-19T05:10:16Z,malfet,module: sanitizers,
pytorch/pytorch,175302,22903983940,assigned,2026-02-19T05:11:51Z,malfet,,malfet
pytorch/pytorch,175302,22903989714,labeled,2026-02-19T05:12:20Z,malfet,module: arm,
pytorch/pytorch,175302,22920271611,closed,2026-02-19T15:47:11Z,pytorchmergebot,,
pytorch/pytorch,175250,22886328184,labeled,2026-02-18T14:38:33Z,github-actions[bot],triage review,
pytorch/pytorch,175250,22886328201,labeled,2026-02-18T14:38:33Z,github-actions[bot],module: regression,
pytorch/pytorch,175250,22886328221,labeled,2026-02-18T14:38:33Z,github-actions[bot],has workaround,
pytorch/pytorch,175250,22886328250,labeled,2026-02-18T14:38:33Z,github-actions[bot],oncall: pt2,
pytorch/pytorch,175250,22886328273,labeled,2026-02-18T14:38:33Z,github-actions[bot],module: inductor,
pytorch/pytorch,175250,22886328295,labeled,2026-02-18T14:38:33Z,github-actions[bot],module: flex attention,
pytorch/pytorch,175250,22886330259,labeled,2026-02-18T14:38:38Z,github-actions[bot],bot-triaged,
pytorch/pytorch,175250,23027190524,unlabeled,2026-02-24T09:09:22Z,mlazos,triage review,
pytorch/pytorch,175250,23119394673,unlabeled,2026-02-26T22:48:41Z,drisspg,module: flex attention,
pytorch/pytorch,175250,23119462974,unlabeled,2026-02-26T22:51:49Z,drisspg,has workaround,
pytorch/pytorch,175250,23199111592,labeled,2026-03-02T16:42:40Z,drisspg,high priority,
pytorch/pytorch,175250,23199112963,labeled,2026-03-02T16:42:43Z,pytorch-bot[bot],triage review,
pytorch/pytorch,175250,23202385399,assigned,2026-03-02T18:43:14Z,shunting314,,shunting314
pytorch/pytorch,175250,23237386546,unlabeled,2026-03-03T19:40:59Z,azahed98,triage review,
pytorch/pytorch,175250,23349489507,unlabeled,2026-03-07T01:49:00Z,zou3519,bot-triaged,
pytorch/pytorch,175250,23349489516,labeled,2026-03-07T01:49:00Z,zou3519,triaged,
pytorch/pytorch,175250,23412642189,closed,2026-03-09T22:52:07Z,shunting314,,
pytorch/pytorch,175240,22880880993,labeled,2026-02-18T11:04:48Z,github-actions[bot],feature,
pytorch/pytorch,175240,22880881013,labeled,2026-02-18T11:04:48Z,github-actions[bot],triaged,
pytorch/pytorch,175240,22880881036,labeled,2026-02-18T11:04:48Z,github-actions[bot],module: numpy,
pytorch/pytorch,175240,22880881067,labeled,2026-02-18T11:04:48Z,github-actions[bot],module: advanced indexing,
pytorch/pytorch,175240,22880882364,labeled,2026-02-18T11:04:51Z,github-actions[bot],bot-triaged,
pytorch/pytorch,175240,22893543371,closed,2026-02-18T18:58:20Z,daehyun99,,
pytorch/pytorch,175192,22865459705,labeled,2026-02-17T21:15:05Z,github-actions[bot],triage review,
pytorch/pytorch,175192,22865459744,labeled,2026-02-17T21:15:05Z,github-actions[bot],module: mps,
pytorch/pytorch,175192,22865460966,labeled,2026-02-17T21:15:08Z,github-actions[bot],bot-triaged,
pytorch/pytorch,175192,22896008581,labeled,2026-02-18T20:46:09Z,malfet,module: linear algebra,
pytorch/pytorch,175192,22896010476,labeled,2026-02-18T20:46:12Z,malfet,bot-mislabeled,
pytorch/pytorch,175192,22896899650,assigned,2026-02-18T21:23:22Z,malfet,,malfet
pytorch/pytorch,175192,22900655029,closed,2026-02-19T01:07:53Z,pytorchmergebot,,
pytorch/pytorch,175191,22865458650,labeled,2026-02-17T21:15:02Z,github-actions[bot],triage review,
pytorch/pytorch,175191,22865458669,labeled,2026-02-17T21:15:02Z,github-actions[bot],has workaround,
pytorch/pytorch,175191,22865458685,labeled,2026-02-17T21:15:02Z,github-actions[bot],module: correctness (silent),
pytorch/pytorch,175191,22865458702,labeled,2026-02-17T21:15:02Z,github-actions[bot],module: scatter & gather ops,
pytorch/pytorch,175191,22865458711,labeled,2026-02-17T21:15:03Z,github-actions[bot],module: mps,
pytorch/pytorch,175191,22865459890,labeled,2026-02-17T21:15:05Z,github-actions[bot],bot-triaged,
pytorch/pytorch,175191,22866983664,unlabeled,2026-02-17T22:34:15Z,malfet,has workaround,
pytorch/pytorch,175191,22870529891,closed,2026-02-18T02:22:37Z,ngimel,,
pytorch/pytorch,175191,22870551529,labeled,2026-02-18T02:24:14Z,ngimel,bot-mislabeled,
pytorch/pytorch,175188,22865437484,labeled,2026-02-17T21:14:01Z,github-actions[bot],triage review,
pytorch/pytorch,175188,22865437515,labeled,2026-02-17T21:14:01Z,github-actions[bot],module: autograd,
pytorch/pytorch,175188,22865437534,labeled,2026-02-17T21:14:01Z,github-actions[bot],module: derivatives,
pytorch/pytorch,175188,22865437557,labeled,2026-02-17T21:14:02Z,github-actions[bot],has workaround,
pytorch/pytorch,175188,22865437568,labeled,2026-02-17T21:14:02Z,github-actions[bot],module: correctness (silent),
pytorch/pytorch,175188,22865437583,labeled,2026-02-17T21:14:02Z,github-actions[bot],module: mps,
pytorch/pytorch,175188,22865438638,labeled,2026-02-17T21:14:05Z,github-actions[bot],bot-triaged,
pytorch/pytorch,175188,22866233851,unlabeled,2026-02-17T21:54:01Z,malfet,module: derivatives,
pytorch/pytorch,175188,22873581959,unlabeled,2026-02-18T05:38:22Z,malfet,has workaround,
pytorch/pytorch,175188,22905735838,closed,2026-02-19T07:05:11Z,npinto,,
pytorch/pytorch,175187,22865438383,labeled,2026-02-17T21:14:04Z,github-actions[bot],triage review,
pytorch/pytorch,175187,22865438406,labeled,2026-02-17T21:14:04Z,github-actions[bot],has workaround,
pytorch/pytorch,175187,22865438429,labeled,2026-02-17T21:14:04Z,github-actions[bot],module: correctness (silent),
pytorch/pytorch,175187,22865438462,labeled,2026-02-17T21:14:04Z,github-actions[bot],module: sorting and selection,
pytorch/pytorch,175187,22865438480,labeled,2026-02-17T21:14:04Z,github-actions[bot],module: special,
pytorch/pytorch,175187,22865438495,labeled,2026-02-17T21:14:04Z,github-actions[bot],module: mps,
pytorch/pytorch,175187,22865439888,labeled,2026-02-17T21:14:08Z,github-actions[bot],bot-triaged,
pytorch/pytorch,175187,22866074516,unlabeled,2026-02-17T21:46:03Z,malfet,has workaround,
pytorch/pytorch,175187,22866114005,labeled,2026-02-17T21:47:54Z,malfet,module: macos,
pytorch/pytorch,175187,22866114019,labeled,2026-02-17T21:47:54Z,malfet,module: third_party,
pytorch/pytorch,175187,22905044127,closed,2026-02-19T06:21:09Z,npinto,,
pytorch/pytorch,175167,22861646617,labeled,2026-02-17T18:22:36Z,laithsakka,ciflow/inductor,
pytorch/pytorch,175167,22861647610,unlabeled,2026-02-17T18:22:39Z,pytorch-bot[bot],ciflow/inductor,
pytorch/pytorch,175167,22861648863,labeled,2026-02-17T18:22:42Z,laithsakka,module: inductor,
pytorch/pytorch,175167,22861649798,labeled,2026-02-17T18:22:45Z,pytorch-bot[bot],oncall: pt2,
pytorch/pytorch,175167,22861651744,unlabeled,2026-02-17T18:22:51Z,laithsakka,oncall: pt2,
pytorch/pytorch,175167,22861651751,unlabeled,2026-02-17T18:22:51Z,laithsakka,module: inductor,
pytorch/pytorch,175167,22861651769,labeled,2026-02-17T18:22:51Z,laithsakka,module: dynamic shapes,
pytorch/pytorch,175167,22861652616,labeled,2026-02-17T18:22:54Z,pytorch-bot[bot],oncall: pt2,
pytorch/pytorch,175167,22862860707,assigned,2026-02-17T19:18:05Z,laithsakka,,laithsakka
pytorch/pytorch,175167,23211388616,labeled,2026-03-03T01:21:28Z,azahed98,triaged,
pytorch/pytorch,175167,23346783521,closed,2026-03-06T22:54:59Z,laithsakka,,
pytorch/pytorch,175165,22861430423,labeled,2026-02-17T18:13:02Z,github-actions[bot],feature,
pytorch/pytorch,175165,22861430447,labeled,2026-02-17T18:13:02Z,github-actions[bot],module: autograd,
pytorch/pytorch,175165,22861430467,labeled,2026-02-17T18:13:02Z,github-actions[bot],triaged,
pytorch/pytorch,175165,22861432032,labeled,2026-02-17T18:13:06Z,github-actions[bot],bot-triaged,
pytorch/pytorch,175165,22891654228,closed,2026-02-18T17:39:09Z,soulitzer,,
pytorch/pytorch,175084,22823742807,labeled,2026-02-16T12:19:10Z,github-actions[bot],module: nn,
pytorch/pytorch,175084,22823742824,labeled,2026-02-16T12:19:10Z,github-actions[bot],triaged,
pytorch/pytorch,175084,22823744026,labeled,2026-02-16T12:19:13Z,github-actions[bot],bot-triaged,
pytorch/pytorch,175084,22854450512,labeled,2026-02-17T13:59:15Z,malfet,module: autograd,
pytorch/pytorch,175084,22854521084,labeled,2026-02-17T14:01:52Z,malfet,needs reproduction,
pytorch/pytorch,175084,22854524396,labeled,2026-02-17T14:01:59Z,malfet,bot-mislabeled,
pytorch/pytorch,175084,22958730237,labeled,2026-02-20T20:14:30Z,mikaylagawarecki,feature,
pytorch/pytorch,175084,22976201145,closed,2026-02-22T04:32:52Z,pytorchmergebot,,
pytorch/pytorch,175065,22811210175,labeled,2026-02-16T00:53:56Z,seemethere,oncall: distributed,
pytorch/pytorch,175065,22811210201,labeled,2026-02-16T00:53:57Z,seemethere,skipped,
pytorch/pytorch,175065,22891395934,closed,2026-02-18T17:30:25Z,H-Huang,,
pytorch/pytorch,175024,22786086054,labeled,2026-02-14T05:47:24Z,github-actions[bot],oncall: distributed,
pytorch/pytorch,175024,22786086322,labeled,2026-02-14T05:47:27Z,github-actions[bot],bot-triaged,
pytorch/pytorch,175024,23092635096,assigned,2026-02-26T06:48:07Z,arkadip-maitra,,arkadip-maitra
pytorch/pytorch,175024,23158646531,closed,2026-02-28T17:57:22Z,pytorchmergebot,,
pytorch/pytorch,175019,22782987204,labeled,2026-02-14T01:51:10Z,etaf,triaged,
pytorch/pytorch,175019,22782987251,labeled,2026-02-14T01:51:10Z,etaf,module: xpu,
pytorch/pytorch,175019,22782987953,labeled,2026-02-14T01:51:11Z,pytorch-bot[bot],skipped,
pytorch/pytorch,175019,22838650261,closed,2026-02-17T00:28:59Z,etaf,,
pytorch/pytorch,174985,22774851103,labeled,2026-02-13T18:57:43Z,github-actions[bot],triage review,
pytorch/pytorch,174985,22774851127,labeled,2026-02-13T18:57:43Z,github-actions[bot],module: NaNs and Infs,
pytorch/pytorch,174985,22774851150,labeled,2026-02-13T18:57:43Z,github-actions[bot],module: edge cases,
pytorch/pytorch,174985,22774851163,labeled,2026-02-13T18:57:44Z,github-actions[bot],topic: fuzzer,
pytorch/pytorch,174985,22774852197,labeled,2026-02-13T18:57:46Z,github-actions[bot],bot-triaged,
pytorch/pytorch,174985,22776072564,unlabeled,2026-02-13T19:44:13Z,malfet,module: NaNs and Infs,
pytorch/pytorch,174985,22776124583,labeled,2026-02-13T19:46:06Z,drisspg,bot-mislabeled,
pytorch/pytorch,174985,22776155446,labeled,2026-02-13T19:47:13Z,malfet,module: python frontend,
pytorch/pytorch,174985,22776168846,unlabeled,2026-02-13T19:47:45Z,malfet,triage review,
pytorch/pytorch,174985,22776168865,labeled,2026-02-13T19:47:45Z,malfet,triaged,
pytorch/pytorch,174985,22922257073,labeled,2026-02-19T16:55:58Z,malfet,actionable,
pytorch/pytorch,174985,23120883255,closed,2026-02-27T00:22:36Z,pytorchmergebot,,
pytorch/pytorch,174963,22768251126,labeled,2026-02-13T14:31:44Z,maybeLee,oncall: pt2,
pytorch/pytorch,174963,22843730278,labeled,2026-02-17T06:37:22Z,xmfan,triaged,
pytorch/pytorch,174963,22843730291,labeled,2026-02-17T06:37:22Z,xmfan,module: inductor,
pytorch/pytorch,174963,22843730303,labeled,2026-02-17T06:37:22Z,xmfan,topic: fuzzer,
pytorch/pytorch,174963,22953829845,assigned,2026-02-20T16:38:25Z,riccardofelluga,,riccardofelluga
pytorch/pytorch,174963,23154578514,closed,2026-02-28T08:30:23Z,pytorchmergebot,,
pytorch/pytorch,174961,22766983518,labeled,2026-02-13T13:43:33Z,github-actions[bot],module: docs,
pytorch/pytorch,174961,22766983536,labeled,2026-02-13T13:43:33Z,github-actions[bot],module: nn,
pytorch/pytorch,174961,22766983555,labeled,2026-02-13T13:43:33Z,github-actions[bot],triaged,
pytorch/pytorch,174961,22766984494,labeled,2026-02-13T13:43:36Z,github-actions[bot],bot-triaged,
pytorch/pytorch,174961,22898102859,closed,2026-02-18T22:24:22Z,pytorchmergebot,,
pytorch/pytorch,174923,22751072928,labeled,2026-02-12T23:38:36Z,github-actions[bot],module: crash,
pytorch/pytorch,174923,22751072949,labeled,2026-02-12T23:38:36Z,github-actions[bot],module: cuda,
pytorch/pytorch,174923,22751072968,labeled,2026-02-12T23:38:36Z,github-actions[bot],oncall: pt2,
pytorch/pytorch,174923,22751072987,labeled,2026-02-12T23:38:36Z,github-actions[bot],module: inductor,
pytorch/pytorch,174923,22751073009,labeled,2026-02-12T23:38:36Z,github-actions[bot],module: flex attention,
pytorch/pytorch,174923,22751073846,labeled,2026-02-12T23:38:39Z,github-actions[bot],bot-triaged,
pytorch/pytorch,174923,22843704707,labeled,2026-02-17T06:36:03Z,xmfan,triaged,
pytorch/pytorch,174923,22863036344,closed,2026-02-17T19:26:23Z,drisspg,,
pytorch/pytorch,174921,22750782301,labeled,2026-02-12T23:21:26Z,pytorch-bot[bot],module: ci,
pytorch/pytorch,174921,22750782310,labeled,2026-02-12T23:21:26Z,pytorch-bot[bot],unstable,
pytorch/pytorch,174921,22750803040,labeled,2026-02-12T23:22:39Z,github-actions[bot],oncall: releng,
pytorch/pytorch,174921,22750803688,labeled,2026-02-12T23:22:42Z,github-actions[bot],bot-triaged,
pytorch/pytorch,174921,22751003311,labeled,2026-02-12T23:34:36Z,xmfan,oncall: pt2,
pytorch/pytorch,174921,22751003324,labeled,2026-02-12T23:34:36Z,xmfan,module: inductor,
pytorch/pytorch,174921,22751248508,labeled,2026-02-12T23:49:01Z,malfet,module: pallas,
pytorch/pytorch,174921,22843701893,labeled,2026-02-17T06:35:52Z,xmfan,triaged,
pytorch/pytorch,174921,23278155736,closed,2026-03-05T00:16:41Z,oulgen,,
pytorch/pytorch,174919,22750710246,labeled,2026-02-12T23:17:03Z,pytorch-bot[bot],module: ci,
pytorch/pytorch,174919,22750710258,labeled,2026-02-12T23:17:03Z,pytorch-bot[bot],unstable,
pytorch/pytorch,174919,22750731711,labeled,2026-02-12T23:18:20Z,github-actions[bot],triaged,
pytorch/pytorch,174919,22750732313,labeled,2026-02-12T23:18:23Z,github-actions[bot],bot-triaged,
pytorch/pytorch,174919,22866015407,closed,2026-02-17T21:43:02Z,malfet,,
pytorch/pytorch,174917,22750513339,labeled,2026-02-12T23:05:49Z,github-actions[bot],oncall: distributed,
pytorch/pytorch,174917,22750513992,labeled,2026-02-12T23:05:52Z,github-actions[bot],bot-triaged,
pytorch/pytorch,174917,22753291802,labeled,2026-02-13T02:05:45Z,malfet,feature,
pytorch/pytorch,174917,22782898443,closed,2026-02-14T01:43:11Z,m-cahill,,
pytorch/pytorch,174900,22744753234,labeled,2026-02-12T18:54:36Z,github-actions[bot],bot-triaged,
pytorch/pytorch,174900,22746067244,closed,2026-02-12T19:47:15Z,malfet,,
pytorch/pytorch,174898,22744508489,labeled,2026-02-12T18:45:32Z,github-actions[bot],triage review,
pytorch/pytorch,174898,22744508515,labeled,2026-02-12T18:45:32Z,github-actions[bot],module: build,
pytorch/pytorch,174898,22744508535,labeled,2026-02-12T18:45:32Z,github-actions[bot],module: cuda,
pytorch/pytorch,174898,22744508548,labeled,2026-02-12T18:45:32Z,github-actions[bot],module: abi,
pytorch/pytorch,174898,22744509689,labeled,2026-02-12T18:45:35Z,github-actions[bot],bot-triaged,
pytorch/pytorch,174898,22958750303,closed,2026-02-20T20:15:30Z,pytorchmergebot,,
pytorch/pytorch,174878,22735512767,labeled,2026-02-12T13:31:24Z,github-actions[bot],triage review,
pytorch/pytorch,174878,22735512792,labeled,2026-02-12T13:31:24Z,github-actions[bot],oncall: pt2,
pytorch/pytorch,174878,22735512817,labeled,2026-02-12T13:31:24Z,github-actions[bot],module: inductor,
pytorch/pytorch,174878,22735512837,labeled,2026-02-12T13:31:24Z,github-actions[bot],module: flex attention,
pytorch/pytorch,174878,22735514757,labeled,2026-02-12T13:31:28Z,github-actions[bot],bot-triaged,
pytorch/pytorch,174878,22763724427,closed,2026-02-13T11:20:41Z,mseeger,,
pytorch/pytorch,174872,22731376759,labeled,2026-02-12T10:57:29Z,github-actions[bot],triage review,
pytorch/pytorch,174872,22731376793,labeled,2026-02-12T10:57:29Z,github-actions[bot],module: nn,
pytorch/pytorch,174872,22731376822,labeled,2026-02-12T10:57:29Z,github-actions[bot],module: cuda,
pytorch/pytorch,174872,22731376842,labeled,2026-02-12T10:57:29Z,github-actions[bot],module: error checking,
pytorch/pytorch,174872,22731376862,labeled,2026-02-12T10:57:29Z,github-actions[bot],module: linear algebra,
pytorch/pytorch,174872,22731378453,labeled,2026-02-12T10:57:32Z,github-actions[bot],bot-triaged,
pytorch/pytorch,174872,22753973397,assigned,2026-02-13T02:57:26Z,slayton58,,slayton58
pytorch/pytorch,174872,23009332761,unlabeled,2026-02-23T18:09:48Z,malfet,triage review,
pytorch/pytorch,174872,23009332784,labeled,2026-02-23T18:09:48Z,malfet,triaged,
pytorch/pytorch,174872,23473587354,closed,2026-03-11T14:55:41Z,galexite,,
pytorch/pytorch,174861,22724760801,labeled,2026-02-12T06:12:38Z,pytorch-bot[bot],module: correctness (silent),
pytorch/pytorch,174861,22724760822,labeled,2026-02-12T06:12:38Z,pytorch-bot[bot],module: macos,
pytorch/pytorch,174861,22724760844,labeled,2026-02-12T06:12:38Z,pytorch-bot[bot],module: mps,
pytorch/pytorch,174861,22724760854,labeled,2026-02-12T06:12:38Z,pytorch-bot[bot],module: sdpa,
pytorch/pytorch,174861,22724772046,labeled,2026-02-12T06:13:21Z,github-actions[bot],triage review,
pytorch/pytorch,174861,22724772733,labeled,2026-02-12T06:13:24Z,github-actions[bot],bot-triaged,
pytorch/pytorch,174861,22811037799,labeled,2026-02-16T00:38:12Z,drisspg,high priority,
pytorch/pytorch,174861,22954636609,labeled,2026-02-20T17:09:38Z,malfet,module: regression,
pytorch/pytorch,174861,22954639042,unlabeled,2026-02-20T17:09:45Z,malfet,triage review,
pytorch/pytorch,174861,22954639064,labeled,2026-02-20T17:09:45Z,malfet,triaged,
pytorch/pytorch,174861,22954852276,closed,2026-02-20T17:18:21Z,pytorchmergebot,,
pytorch/pytorch,174801,22714418232,labeled,2026-02-11T19:39:43Z,github-actions[bot],triaged,
